Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
8,Other Non-durable Medical Products (Millions of Dollars),Region,6,Southwest,,1028,1235,1408,1543,1683,1815,1906,1990,2082,2225,2429,2553,2579,2684,2784,2914,3057,3310,3384,3535,3579,3634,3623,4063,4395,4995,5619,6345,6684,6517,6550,6723,6756,7005,7192,5.9
8,Other Non-durable Medical Products (Millions of Dollars),Region,7,Rocky Mountains,,294,357,417,455,486,509,535,560,580,623,674,715,724,755,775,805,833,878,930,1017,1067,1108,1148,1234,1291,1400,1518,1672,1756,1790,1823,1904,1962,2044,2092,5.9
8,Other Non-durable Medical Products (Millions of Dollars),Region,8,Far West,,1768,2068,2332,2532,2708,2852,3036,3235,3491,3809,4204,4426,4435,4424,4416,4481,4592,4818,4961,5296,5442,5431,5518,5987,6283,6671,7083,7621,7994,8289,8614,9109,9659,10045,10302,5.3
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,134,150,162,179,196,211,228,245,267,299,332,361,375,381,390,398,402,418,450,497,520,553,597,657,702,757,807,882,875,867,849,816,775,803,821,5.5
8,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,26,30,38,43,47,52,54,54,56,61,66,70,70,71,70,69,68,70,69,70,69,69,71,74,74,76,77,82,86,87,87,87,84,85,89,3.7
8,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,148,179,201,222,244,264,286,307,325,348,370,389,388,415,449,483,517,567,578,601,601,593,597,665,726,822,918,1011,1040,1056,1067,1101,1122,1156,1176,6.3
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,80,91,96,106,118,126,135,143,153,166,180,192,199,199,200,202,203,206,212,225,227,234,242,278,304,336,372,426,452,475,486,510,536,557,568,5.9
8,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,California,1271,1489,1680,1819,1953,2056,2182,2326,2523,2749,3036,3187,3192,3125,3064,3067,3102,3211,3316,3540,3658,3641,3674,4006,4210,4486,4790,5154,5485,5788,6138,6631,7164,7471,7654,5.4
8,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,132,162,192,211,227,238,250,262,277,303,331,357,369,376,378,385,388,400,426,466,492,503,508,548,574,624,674,742,774,785,790,819,836,869,896,5.8
8,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,123,138,151,168,189,205,227,254,274,293,304,304,303,304,300,304,307,323,342,374,396,414,429,452,470,492,520,563,564,564,568,566,564,576,593,4.7
8,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,31,36,41,44,47,51,54,58,60,65,68,70,67,66,65,66,67,68,72,77,80,85,89,93,94,96,99,101,113,127,136,149,160,166,169,5.1
8,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,34,38,43,45,49,52,55,59,62,64,65,66,64,62,59,55,54,54,52,51,50,48,46,47,48,49,50,53,60,63,67,73,76,78,78,2.5
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,490,578,644,733,805,880,962,1052,1132,1256,1356,1408,1392,1504,1600,1740,1873,2052,2168,2349,2451,2562,2717,3019,3304,3691,4051,4409,4350,4238,4279,4315,4211,4351,4440,6.7
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,233,267,295,331,369,403,443,481,508,536,572,591,589,590,595,602,609,622,662,722,749,774,806,869,901,965,1024,1112,1062,1016,949,923,858,894,914,4.1
8,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,69,80,91,105,114,123,135,149,153,162,171,172,165,166,164,162,157,160,159,170,173,178,191,208,221,237,253,275,282,289,285,281,278,285,292,4.3
8,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,41,48,53,58,61,63,65,68,71,75,81,82,82,87,88,91,92,94,97,103,104,105,107,119,132,145,164,184,187,191,195,200,203,215,218,5
8,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,470,535,588,621,667,690,725,766,809,856,919,937,947,969,1003,1048,1096,1164,1186,1251,1276,1281,1305,1396,1451,1536,1642,1799,1834,1830,1820,1838,1830,1905,1926,4.2
8,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,222,243,253,270,294,307,326,348,365,396,423,435,439,452,466,472,485,506,516,536,533,524,524,576,612,648,700,768,827,871,917,979,1028,1069,1090,4.8
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,97,111,117,124,138,145,154,165,169,185,201,208,212,207,219,221,234,243,241,247,247,245,249,269,291,304,322,359,394,415,428,465,478,496,503,4.9
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,95,112,127,134,144,150,157,165,164,167,174,174,169,179,188,197,211,231,247,271,284,300,316,341,352,372,400,439,465,461,455,469,461,483,482,4.9
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,135,155,171,185,208,220,233,253,265,278,293,303,299,300,302,304,309,322,331,352,364,369,382,419,448,485,521,574,617,660,691,726,751,778,798,5.4
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,189,224,250,272,292,308,318,328,336,351,379,394,390,384,381,373,363,365,373,392,399,422,443,465,472,498,515,568,628,667,707,739,784,814,827,4.4
8,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Maine,32,36,39,43,48,51,57,63,69,77,83,87,87,88,90,92,95,100,99,101,99,97,97,109,116,122,131,143,159,178,190,204,217,223,227,5.9
8,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,194,225,258,286,316,345,379,417,444,471,500,512,496,502,508,513,520,543,579,641,680,719,772,824,854,888,921,970,966,975,953,935,897,916,931,4.7
8,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,235,265,297,328,363,388,421,458,502,536,569,587,586,599,614,635,660,702,694,725,741,727,709,749,763,791,833,887,918,949,968,995,1011,1040,1065,4.5
8,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,396,423,441,479,523,564,607,637,656,691,721,724,705,739,786,824,859,916,943,1016,1038,1038,1064,1165,1217,1284,1338,1446,1539,1611,1708,1837,1922,2011,2062,5
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,153,178,202,216,239,250,265,283,297,328,359,375,382,375,382,384,394,404,441,490,525,555,596,639,653,665,685,733,751,743,749,763,761,787,802,5
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,87,100,110,119,131,139,148,161,167,177,186,194,193,194,197,196,196,199,207,221,226,238,248,271,285,308,321,353,383,415,437,459,480,503,508,5.3
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,201,229,253,269,287,297,308,319,338,366,395,420,426,439,455,469,487,519,561,635,690,745,820,874,891,914,948,1006,1031,1038,1017,1005,999,1041,1061,5
8,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,34,42,48,52,55,57,60,64,65,72,78,84,84,87,85,85,84,85,85,85,83,82,82,90,95,101,107,118,129,137,146,157,167,172,174,4.9
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,57,68,76,79,85,88,89,93,99,106,117,123,125,126,130,134,142,145,146,152,150,150,151,172,181,193,204,231,250,262,272,297,307,322,326,5.3
8,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,54,61,67,71,74,78,83,89,103,119,140,160,171,189,213,238,267,304,336,389,427,463,510,562,606,668,693,737,731,710,700,693,704,722,740,8
8,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,38,43,48,55,61,68,76,85,94,102,106,112,112,113,117,121,125,134,139,147,154,155,158,175,192,209,230,256,256,258,257,257,256,264,272,6
8,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,316,359,400,444,487,521,565,618,675,731,788,813,828,851,873,921,967,1044,1066,1127,1174,1181,1215,1305,1352,1418,1507,1630,1666,1686,1688,1706,1689,1744,1796,5.2
8,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,53,63,73,80,86,93,97,102,110,122,137,152,159,175,190,208,223,244,257,279,298,326,352,366,370,386,396,417,413,400,384,368,344,352,365,5.8
8,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New York,676,774,873,970,1068,1147,1245,1352,1436,1521,1624,1600,1556,1565,1572,1617,1658,1745,1779,1917,1964,1996,2032,2215,2351,2527,2737,3083,3214,3361,3499,3629,3712,3832,3922,5.3
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,228,256,277,308,343,369,401,435,466,504,542,564,573,574,570,570,571,585,638,719,769,819,880,928,963,1011,1054,1128,1221,1322,1396,1463,1567,1579,1616,5.9
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,20,24,30,33,36,38,41,44,44,45,50,51,53,54,58,58,64,64,69,72,76,78,82,91,89,93,95,106,112,108,110,113,121,123,124,5.5
8,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,448,504,552,605,666,711,760,812,838,878,924,925,902,967,1043,1119,1200,1330,1360,1432,1438,1451,1489,1611,1667,1746,1843,1985,2027,2065,2078,2140,2140,2231,2280,4.9
8,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,134,155,173,185,200,211,219,225,230,244,260,267,265,264,264,263,266,274,279,292,301,314,319,353,380,423,474,524,576,564,585,621,644,671,689,4.9
8,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,146,165,180,190,199,203,211,219,236,261,289,306,309,331,353,378,406,439,436,449,448,437,432,446,443,445,456,470,488,499,501,512,518,540,556,4
8,Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,457,530,602,646,688,727,773,827,869,924,979,1007,980,1042,1096,1168,1252,1370,1447,1596,1690,1777,1902,2023,2071,2140,2240,2399,2399,2391,2340,2298,2225,2309,2359,4.9
8,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,34,38,41,48,54,60,68,77,83,90,94,95,93,94,93,94,93,97,96,97,95,93,94,102,105,107,112,119,125,133,139,144,148,153,158,4.7
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,125,137,144,160,175,186,200,216,233,255,281,296,297,296,295,295,296,303,316,342,351,360,375,399,411,431,456,490,542,596,635,684,732,755,770,5.5
8,Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,21,24,26,29,33,35,39,43,43,45,50,51,51,52,54,54,58,59,62,67,69,71,72,79,80,81,80,88,93,93,94,99,96,99,99,4.7
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,177,204,228,248,271,288,310,337,357,379,407,425,432,441,447,457,461,476,529,588,624,660,714,787,839,893,957,1052,1073,1093,1101,1104,1106,1147,1164,5.7
8,Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Texas,692,839,960,1056,1154,1247,1303,1356,1417,1512,1662,1744,1767,1830,1881,1960,2051,2225,2270,2363,2379,2401,2355,2679,2920,3364,3831,4393,4656,4497,4514,4633,4645,4826,4963,6
8,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Utah,65,80,95,103,112,118,124,130,133,139,150,157,155,172,189,210,233,262,286,324,349,378,411,431,443,476,514,563,591,600,608,633,650,681,693,7.2
8,Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Vermont,17,19,21,23,25,26,29,32,35,39,41,43,43,42,42,41,41,41,42,45,45,46,47,51,53,54,57,62,66,69,71,74,76,79,81,4.6
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Virginia,236,265,289,321,354,382,418,458,497,539,580,611,614,622,627,630,634,662,659,693,690,686,686,759,804,871,929,1014,1059,1113,1147,1193,1216,1246,1264,5.1
8,Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Washington,203,242,277,303,322,341,370,398,420,456,502,531,528,542,552,567,591,633,646,677,666,643,640,691,729,759,813,903,922,916,903,905,911,942,971,4.7
8,Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,West Virginia,71,80,89,95,103,110,116,123,127,132,141,144,143,139,135,130,126,125,128,137,141,149,160,169,171,176,187,198,225,254,274,301,321,329,333,4.6
8,Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Wisconsin,160,177,192,208,227,239,257,275,288,313,336,350,354,368,383,395,410,436,447,470,473,479,493,536,561,589,627,680,720,766,785,821,845,877,895,5.2
8,Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Wyoming,21,25,29,30,31,33,35,37,35,34,35,35,33,34,34,35,35,37,37,39,39,40,40,45,48,53,60,65,75,76,84,95,105,108,112,5.1
9,Durable Medical Products (Millions of Dollars),United States,0,United States,,4054,4330,4570,5250,6142,7056,8067,9466,11078,11887,13767,13081,13498,14140,15318,15860,17432,19218,21358,23022,25165,25135,27131,28512,30370,32364,34409,37073,37678,37813,39925,42259,43679,45062,46622,7.4
9,Durable Medical Products (Millions of Dollars),Region,1,New England,,188,201,218,250,291,336,384,451,532,572,661,624,634,661,713,737,807,889,986,1069,1166,1159,1241,1314,1418,1538,1654,1787,1815,1851,1964,2072,2150,2201,2287,7.6
9,Durable Medical Products (Millions of Dollars),Region,2,Mideast,,700,747,802,923,1070,1229,1401,1640,1875,1967,2203,2061,2058,2171,2371,2484,2733,3022,3347,3608,3992,4031,4364,4495,4735,4967,5211,5499,5600,5714,6053,6369,6551,6738,6978,7
9,Durable Medical Products (Millions of Dollars),Region,3,Great Lakes,,768,806,842,957,1106,1253,1416,1662,1932,2037,2362,2210,2290,2382,2555,2624,2852,3090,3417,3657,4009,3954,4223,4493,4780,5137,5541,6046,6145,6183,6529,6945,7170,7447,7692,7
9,Durable Medical Products (Millions of Dollars),Region,4,Plains,,319,347,368,413,476,534,599,688,792,853,975,916,940,988,1087,1125,1239,1363,1492,1587,1696,1664,1774,1807,1873,1929,1971,2060,2148,2162,2283,2456,2552,2640,2709,6.5
9,Durable Medical Products (Millions of Dollars),Region,5,Southeast,,980,1051,1108,1284,1525,1769,2048,2441,2921,3196,3772,3634,3786,3965,4284,4411,4893,5440,6061,6553,7201,7204,7800,8239,8876,9544,10211,11095,11150,11201,11837,12441,12738,13091,13512,8
9,Durable Medical Products (Millions of Dollars),Region,6,Southwest,,441,482,506,587,686,794,913,1062,1236,1328,1539,1466,1532,1616,1756,1833,1997,2205,2491,2689,2924,2913,3182,3315,3497,3677,3876,4146,4330,4241,4489,4815,5016,5175,5377,7.6
9,Durable Medical Products (Millions of Dollars),Region,7,Rocky Mountains,,174,186,195,225,260,296,331,381,439,467,542,519,541,561,602,622,680,750,837,912,1007,1003,1075,1126,1198,1292,1393,1500,1522,1512,1580,1679,1747,1813,1879,7.3
9,Durable Medical Products (Millions of Dollars),Region,8,Far West,,483,510,531,613,728,846,975,1142,1352,1468,1713,1650,1719,1795,1951,2024,2231,2458,2727,2946,3172,3209,3472,3722,3994,4279,4552,4941,4966,4947,5189,5482,5755,5957,6188,7.8
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,64,69,72,83,97,111,127,149,173,185,212,199,205,208,219,221,237,255,297,336,383,397,444,452,467,487,507,530,539,550,586,608,619,638,661,7.1
9,Durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,8,8,9,11,14,16,19,21,24,26,30,29,31,32,34,35,38,41,46,49,52,51,56,58,61,64,66,69,74,76,81,86,88,89,93,7.6
9,Durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,104,111,114,128,144,170,191,215,247,272,315,297,303,323,354,371,404,453,494,529,581,587,650,703,761,847,925,1042,1032,1021,1058,1109,1137,1166,1201,7.5
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,25,27,28,33,38,43,49,56,65,71,83,81,85,86,91,91,97,104,124,143,166,175,201,199,203,211,216,216,221,226,236,252,268,277,286,7.4
9,Durable Medical Products (Millions of Dollars),State,8,Far West,California,314,332,346,404,484,566,658,772,907,978,1129,1078,1117,1166,1267,1315,1448,1592,1747,1866,1978,1987,2131,2304,2485,2654,2823,3084,3086,3072,3233,3435,3624,3764,3904,7.7
9,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,74,81,86,101,121,140,163,193,223,236,272,260,269,275,293,303,332,364,413,458,514,511,548,571,605,644,690,734,747,745,776,826,859,889,928,7.7
9,Durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,55,59,64,72,84,94,106,121,139,149,170,159,160,170,184,193,214,237,264,284,310,302,313,323,339,364,384,409,411,413,441,463,482,490,511,6.8
9,Durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,13,14,15,17,20,23,27,32,40,45,52,50,54,57,61,64,71,80,89,96,104,103,108,111,119,126,136,146,148,152,158,165,169,174,179,7.9
9,Durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,15,15,16,18,20,22,24,27,31,34,38,36,36,37,39,40,43,46,50,53,57,57,61,60,61,61,62,62,66,66,69,73,74,76,77,5
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,306,329,345,400,476,556,645,775,971,1084,1327,1326,1403,1492,1620,1658,1856,2098,2296,2421,2650,2608,2783,2995,3313,3667,4009,4404,4354,4274,4556,4793,4847,4989,5153,8.7
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,112,120,127,150,176,206,238,282,330,359,408,382,388,412,447,473,523,577,644,694,756,757,820,860,933,1021,1104,1172,1166,1171,1212,1292,1307,1356,1403,7.7
9,Durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,17,18,19,22,26,30,34,40,48,52,62,60,64,70,80,88,102,117,127,132,138,134,140,149,160,175,186,200,206,213,222,231,238,243,252,8.2
9,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,19,20,21,24,27,29,32,37,45,52,64,64,70,74,80,82,87,96,101,108,116,114,125,134,147,162,177,197,193,194,204,215,222,233,240,7.7
9,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,159,169,179,210,240,275,309,368,419,443,501,458,462,496,536,557,610,659,736,801,871,867,935,974,1054,1113,1196,1269,1289,1286,1347,1423,1470,1525,1560,7
9,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,123,131,135,151,176,199,225,263,305,321,369,340,350,358,385,398,435,475,524,563,615,607,651,669,703,745,793,852,870,874,924,981,1019,1055,1089,6.6
9,Durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,56,61,63,71,83,93,104,121,139,149,170,158,164,166,175,173,183,194,221,241,265,263,285,286,292,294,300,307,324,329,345,377,387,400,410,6
9,Durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,40,43,47,51,59,65,71,82,91,99,113,105,109,109,123,126,143,156,174,188,208,210,233,235,250,254,260,277,294,293,305,331,339,353,357,6.6
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,58,62,66,75,88,102,117,137,156,166,194,186,195,198,206,205,221,238,271,299,332,340,373,387,404,427,456,491,504,517,546,575,592,611,634,7.3
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,59,64,68,77,93,106,119,139,161,169,192,183,188,189,198,198,212,227,255,280,312,313,345,344,352,359,342,359,374,376,398,413,432,448,460,6.2
9,Durable Medical Products (Millions of Dollars),State,1,New England,Maine,17,18,19,21,24,26,28,31,37,41,49,48,50,51,54,54,57,61,67,71,77,80,88,92,99,108,123,137,140,147,153,160,163,168,173,7.1
9,Durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,64,68,73,84,99,114,135,162,194,210,240,224,227,237,258,269,298,331,369,400,436,440,483,508,534,547,569,597,609,631,664,695,708,720,741,7.5
9,Durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,86,91,100,117,138,162,189,225,267,286,328,307,309,321,346,355,387,427,473,513,558,555,599,642,701,760,821,893,910,927,982,1038,1078,1104,1145,7.9
9,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,202,209,217,250,297,343,398,476,575,613,704,670,694,716,768,792,871,956,1035,1116,1236,1209,1260,1372,1519,1687,1889,2101,2131,2129,2264,2414,2483,2587,2685,7.9
9,Durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,92,97,103,119,139,161,183,209,244,264,303,282,289,309,346,363,401,446,475,499,521,489,503,514,528,541,548,569,584,581,622,663,690,710,733,6.3
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,33,35,37,41,49,55,61,71,83,93,111,109,117,115,122,122,131,138,167,194,226,239,276,293,314,331,348,378,388,400,421,439,452,472,482,8.3
9,Durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,66,71,75,84,97,109,122,142,165,176,200,190,195,210,236,247,276,308,338,360,385,391,423,430,443,465,472,493,509,517,538,561,585,607,627,6.8
9,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,15,16,17,20,23,27,30,35,39,41,46,43,44,47,51,53,59,65,74,83,94,98,110,112,115,117,120,124,128,129,137,147,155,158,162,7.3
9,Durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,47,52,56,61,66,69,76,84,94,103,118,114,115,121,126,129,139,151,168,177,189,189,203,213,223,234,244,260,271,274,289,318,328,343,352,6.1
9,Durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,19,20,21,23,28,32,36,43,53,59,75,76,81,87,102,111,133,151,173,192,211,215,236,265,291,318,343,390,378,364,375,385,400,409,424,9.5
9,Durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,12,13,14,16,19,22,26,32,40,45,55,54,58,62,68,72,81,90,100,110,120,120,130,139,152,168,175,184,186,191,203,217,227,233,243,9.2
9,Durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,116,124,133,160,194,233,279,341,398,415,453,430,433,447,490,510,558,623,720,804,931,948,1050,1046,1078,1085,1105,1124,1143,1153,1211,1273,1303,1340,1397,7.6
9,Durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,31,33,35,42,50,59,69,83,97,102,115,106,109,115,127,137,154,175,194,209,233,231,251,260,273,288,307,328,339,344,363,381,390,397,418,8
9,Durable Medical Products (Millions of Dollars),State,2,Mideast,New York,287,307,332,375,427,487,537,611,674,691,772,719,706,766,846,903,999,1115,1205,1265,1372,1405,1504,1588,1714,1880,2014,2196,2224,2265,2417,2543,2624,2698,2795,6.9
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,100,107,113,133,160,187,219,264,314,339,397,363,370,394,435,470,535,614,660,703,747,723,752,789,851,922,1009,1129,1140,1162,1221,1263,1325,1331,1378,8
9,Durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,8,10,11,13,16,19,21,25,30,31,36,33,35,37,41,43,48,53,59,63,67,66,70,69,72,73,74,76,85,86,96,108,124,125,128,8.4
9,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,211,221,231,257,290,321,353,404,452,462,552,512,539,562,601,610,649,692,794,833,924,910,986,1068,1067,1126,1154,1276,1295,1317,1391,1491,1540,1599,1655,6.2
9,Durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,45,50,54,64,75,86,97,112,128,137,158,147,153,161,176,184,203,227,249,265,281,274,292,292,293,294,299,305,328,315,338,369,391,405,421,6.8
9,Durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,41,42,43,46,52,59,65,73,88,99,120,119,127,132,142,146,161,176,202,225,258,276,308,316,330,354,379,396,403,406,424,447,463,480,501,7.7
9,Durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,205,218,233,269,310,350,400,467,537,571,649,603,602,628,677,699,764,827,914,990,1092,1078,1158,1182,1230,1266,1325,1375,1410,1447,1534,1619,1673,1729,1788,6.6
9,Durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,11,12,13,14,17,19,22,26,30,32,37,34,34,35,37,37,41,44,50,55,61,62,69,75,83,91,100,111,113,116,124,130,134,138,144,7.8
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,42,45,47,56,67,79,94,113,139,157,182,174,183,192,205,215,234,263,297,324,358,364,406,436,465,494,534,585,596,607,633,662,682,701,724,8.8
9,Durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,10,11,12,14,16,19,21,25,29,31,36,33,34,37,41,43,49,54,57,58,60,56,58,60,64,68,72,77,82,83,89,98,99,101,102,7
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,68,73,77,88,108,122,142,170,190,202,239,225,232,240,265,264,303,323,374,419,465,478,521,567,598,620,625,698,711,727,775,817,851,879,903,7.9
9,Durable Medical Products (Millions of Dollars),State,6,Southwest,Texas,261,288,303,353,417,480,556,652,763,816,952,916,967,1016,1098,1142,1236,1350,1554,1685,1828,1821,1988,2061,2170,2248,2345,2472,2631,2560,2731,2955,3099,3207,3338,7.8
9,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Utah,57,60,64,70,78,86,91,100,114,119,139,132,137,142,151,155,169,187,207,221,239,239,248,265,287,325,361,400,405,399,414,439,457,476,490,6.5
9,Durable Medical Products (Millions of Dollars),State,1,New England,Vermont,7,8,8,9,10,12,13,15,18,19,23,22,22,23,24,25,27,29,33,36,39,39,43,43,45,48,51,54,55,57,60,64,66,69,71,7.1
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,Virginia,79,84,90,103,121,140,163,196,236,264,304,288,304,322,355,375,419,470,523,571,622,627,678,714,762,789,836,893,905,925,975,1029,1057,1078,1107,8.1
9,Durable Medical Products (Millions of Dollars),State,8,Far West,Washington,85,89,93,107,124,143,164,193,231,253,297,287,299,307,325,328,350,380,431,482,534,546,600,631,667,714,754,803,820,817,854,898,943,972,1014,7.6
9,Durable Medical Products (Millions of Dollars),State,5,Southeast,West Virginia,34,36,38,46,54,63,75,90,102,107,123,116,117,117,120,118,125,133,152,169,185,182,200,204,212,216,224,238,252,264,278,298,306,313,321,6.8
9,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Wisconsin,74,77,81,89,103,117,131,151,181,198,237,230,244,250,266,267,287,309,329,344,363,361,390,410,436,466,509,548,559,576,603,637,658,681,703,6.9
9,Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Wyoming,8,8,8,10,11,13,15,16,18,19,22,21,21,24,27,29,33,39,41,42,44,42,44,44,44,44,44,46,48,45,48,53,56,57,60,6.2
10,Nursing Home Care (Millions of Dollars),United States,0,United States,,15270,17336,19478,21676,23713,26199,28642,30646,34225,38553,44745,49212,52848,55797,58385,64185,69235,74088,79106,80605,85045,90778,94500,100105,105086,111436,115929,124936,130303,134885,139980,145046,147370,149218,152635,7
10,Nursing Home Care (Millions of Dollars),Region,1,New England,,1315,1503,1690,1921,2090,2276,2539,2802,3258,3849,4468,4728,4919,5125,5370,5873,6231,6640,7135,7120,7379,7766,8008,8367,8674,9181,9501,10203,10423,10454,10451,10523,10576,10589,10680,6.4
10,Nursing Home Care (Millions of Dollars),Region,2,Mideast,,3304,3775,4326,4896,5393,6005,6613,7114,7973,8820,10461,11198,11805,12443,13120,14358,15481,16461,17933,18870,19735,21093,22021,23258,24516,25529,26269,27906,28786,29513,30978,31463,31349,31436,31770,6.9
